415, tradeSkillBoostTradePremiumBonus
416, tradeTradePremiumBonusPostPercentTradePremiumChar
1257, blackMarketTradingSkillBoostContrabandDetectionChanceBonus
1258, skillBoostContrabandDetectionChanceBonusEffect
417, smugglingSkillBoostSmugglingChanceBonus
1244, smugglingModifier
222, navigationSkillBoostVelocityBonus
394, navigationVelocityBonusPostPercentMaxVelocityShip
506, fuelConservationCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringAfterburner
228, accerationControlSkillBoostSpeedFBonus
1176, accerationControlSkillAb&MwdSpeedBoost
243, highSpeedManuveringSkillBoostCapacitorNeedMultiplier
234, warpdriveoperationSkillBoostWarpCapacitorNeedBonus
494, warpDriveOperationWarpCapacitorNeedBonusPostPercentWarpCapacitorNeedLocationShipGroupPropulsion
1722, jumpDriveSkillsCapacitorNeedBonus
1723, jumpDriveSkillsCapacitorNeedBonusSkillLevel
649, anchorDrop
650, anchorLift
536, cpuMultiplierPostMulCpuOutputShip
1281, structuralAnalysisEffect
2485, implantArmorHpBonus2
6591, shipBonusSupercarrierA3WarpStrength
6592, shipBonusSupercarrierC3WarpStrength
6603, shipBonusSupercarrierA1FighterDamage
6604, shipBonusSupercarrierC1FighterDamage
6611, shipBonusSupercarrierC2AfterburnerBonus
6612, shipBonusSupercarrierA2FighterApplicationBonus
6613, shipBonusSupercarrierRole1NumWarfareLinks
6614, shipBonusSupercarrierRole2ArmorShieldModuleBonus
6639, shipBonusSupercarrierA4FighterApplicationBonus
4775, shipEnergyNeutralizerTransferAmountBonusAF2
4782, shipBonusSmallEnergyWeaponOptimalRangeATF2
4789, shipBonusSmallEnergyTurretDamageATF1
5185, shipEnergyVampireAmountBonusFixedAF2
6281, shipBonusEnergyNeutOptimalAF2
6285, shipBonusEnergyNeutFalloffAF3
6287, shipBonusEnergyNosOptimalAF2
6291, shipBonusEnergyNosFalloffAF3
1220, shipEnergyVampireTransferAmountBonusAc
3298, shipEnergyNeutralizerTransferAmountBonusAC
4640, shipArmorEMAndExpAndkinAndThmResistanceAC2
4793, shipBonusMissileLauncherHeavyROFATC1
4794, shipBonusMissileLauncherAssaultROFATC1
4795, shipBonusMissileLauncherHeavyAssaultROFATC1
5366, shipBonusRepairSystemsBonusATC2
6294, shipBonusEnergyNeutOptimalAC1
6299, shipBonusEnergyNeutFalloffAC3
6300, shipBonusEnergyNosOptimalAC1
6305, shipBonusEnergyNosFalloffAC3
4769, anchorDropOrbital
4770, anchorLiftOrbital
4771, onlineOrbital
6188, shipModuleRemoteArmorRepairer
204, signatureAnalysisSkillBoostScanspeedBonus
205, signatureAnalysisScanspeedBonusPostPercentScanSpeedLocationShip
744, surveyScanspeedBonusPostPercentDurationLocationShipModulesRequiringElectronics
1738, doHacking
6953, mediumRemoteRepFittingAdjustment
189, caldariFrigateSkillBoostCfTRangeBonus
1233, shipHybridDmgPirateCruiser
3483, shipBonusMediumEnergyTurretDamagePirateFaction
5220, shipProjectileDmgPirateCruiser
5221, shipHeavyAssaultMissileEMDmgPirateCruiser
5222, shipHeavyAssaultMissileKinDmgPirateCruiser
5223, shipHeavyAssaultMissileThermDmgPirateCruiser
5224, shipHeavyAssaultMissileExpDmgPirateCruiser
5225, shipHeavyMissileEMDmgPirateCruiser
5226, shipHeavyMissileExpDmgPirateCruiser
5227, shipHeavyMissileKinDmgPirateCruiser
5228, shipHeavyMissileThermDmgPirateCruiser
5229, shipScanProbeStrengthBonusPirateCruiser
187, caldariCruiserSkillBoostCcTRangeBonus
6635, shipBonusTitanC1KinDamageBonus
6638, shipBonusTitanC2ROFBonus
6648, shipBonusTitanC3WarpStrength
6656, shipBonusRole3XLTorpdeoVelocityBonus
6657, shipBonusTitanC5AllDamageBonus
1551, minmatarShipEwTargetPainterMF2
5066, shipBonusTargetPainterOptimalMF1
4773, hackOrbital
3661, targetDroneBandwidthMultiplier
6185, shipModuleRemoteHullRepairer
3380, warpDisruptSphere
3615, scriptWarpDisruptionFieldGeneratorSetScriptCapacitorNeedHidden
4894, maxRangeHiddenPreAssignmentWarpScrambleRange
2255, tractorBeamCan
627, powerIncrease
5264, warfareLinkCPUAddition
6582, moduleBonusSiegeModule
6581, moduleBonusTriageModule
4820, bcLargeEnergyTurretPowerNeedBonus
4823, bcLargeEnergyTurretCPUNeedBonus
4826, bcLargeEnergyTurretCapacitorNeedBonus
5354, shipLargeLaserCapABC1
5355, shipLargeLaserDamageBonusABC2
4821, bcLargeHybridTurretPowerNeedBonus
4824, bcLargeHybridTurretCPUNeedBonus
4827, bcLargeHybridTurretCapacitorNeedBonus
5356, shipHybridRangeBonusCBC1
5357, shipHybridDamageBonusCBC2
1387, leadershipCpuBonus
5358, shipLargeHybridTrackingBonusGBC1
5359, shipHybridDamageBonusGBC2
4822, bcLargeProjectileTurretPowerNeedBonus
4825, bcLargeProjectileTurretCPUNeedBonus
5360, shipProjectileRofBonusMBC1
5361, shipProjectileFalloffBonusMBC2
1022, anchorDropForStructures
1023, anchorLiftForStructures
901, onlineForStructures
1192, controlTowerCaldariEwTargetSwitchDelayBonus
1203, controlTowerCaldariMissileVelocityBonus
1210, controlTowerCaldariMissileRofBonus
3160, controlTowerGenericHullResistanceBonus
2663, rigSlot
2717, drawbackMaxVelocity
2852, maxTargetingRangeBonusPremulPassive
3726, agilityMultiplierEffectPassive
592, targetArmorRepair
18, shieldTransfer
93, hybridWeaponDamageMultiply
2886, setMaxLockedTargets
4912, damageMultiplierMultiplierActivation
4913, missileDamageMultiplier
763, missileDMGBonus
4908, modifyShieldArmorHullResonancePostPercent
4921, microJumpDrive
4923, skillMJDdurationBonus
4936, fueledShieldBoosting
6556, moduleBonusDroneDamageAmplifier
4911, modifyShieldRechargeRatePassive
4928, adaptiveArmorHardener
4930, scriptConsumptionQuantityBonus
2645, scanResolutionMultiplierOnline
4942, targetBreaker
4945, skillTargetBreakerDurationBonus2
4946, skillTargetBreakerCapNeedBonus2
6384, overloadSelfMissileGuidanceModuleBonus
6423, shipModuleGuidanceDisruptor
96, hybridWeaponSpeedMultiply
2735, boosterArmorHpPenalty
2746, boosterMaxVelocityPenalty
2748, boosterMissileVelocityPenalty
4970, boosterShieldBoostAmountPenaltyShieldSkills
4989, missileSkillAoeCloudSizeBonusAllIncludingCapitals
2737, boosterShieldCapacityPenalty
2739, boosterTurretOptimalRangePenalty
2745, boosterCapacitorCapacityPenalty
2749, boosterMissileExplosionVelocityPenalty
4951, shieldBoostAmplifierPassiveBooster
267, amarrCruiserSkillBoostPowerOutputBonus
1752, entityEwTestEffectJam
2736, boosterArmorRepairAmountPenalty
670, antiWarpScramblingPassive
2646, maxTargetRangeBonus
918, shipDronesMaxGC2
1495, flagshipmultiRelayEffect
1006, selfT2SmallHybridRailDamageBonus
1004, selfT2SmallLaserBeamDamageBonus
1007, selfT2SmallProjectileACDamageBonus
706, covertOpsWarpResistance
900, shipDroneScoutThermalDamageGF2
2252, covertOpsAndReconOpsCloakModuleDelayBonus
4168, eliteBonusCoverOpsScanProbeStrength2
4479, shipBonusSurveyProbeExplosionDelaySkillSurveyCovertOps3
5260, covertOpsCloakCpuPercentBonus1
3367, eliteBonusElectronicAttackShipWarpScramblerMaxRange1
3371, eliteBonusElectronicAttackShipWarpScramblerCapNeed2
3514, Interceptor2WarpScrambleRange
3766, interceptorMWDSignatureRadiusBonus
5938, shipBonusSmallMissileExplosionRadiusCF2
6170, entosisCPUPenalty
754, shipHybridDamageBonusCF
882, shipHybridRangeBonusCF2
5657, Interceptor2ShieldResist
874, shipProjectileOptimalBonuseMF2
757, shipETDamageAF
1268, interceptor2LaserTracking
5650, shipArmorResistanceAF1
5939, shipRocketRoFBonusAF2
3234, shipRocketExplosiveDmgAF
3235, shipRocketKineticDmgAF
3236, shipRocketThermalDmgAF
3237, shipRocketEmDmgAF
3249, shipCapRecharge2AF
1215, shipEnergyDrainAmountAF1
3299, shipEnergyNeutralizerTransferAmountBonusAF
3466, eliteBonusElectronicAttackShipRechargeRate2
6267, shipBonusEnergyNeutOptimalEAF1
6272, shipBonusEnergyNeutFalloffEAF3
6273, shipBonusEnergyNosOptimalEAF1
6278, shipBonusEnergyNosFalloffEAF3
760, shipBonusSmallMissileRoFCF2
3369, eliteBonusElectronicAttackShipECMOptimalRange1
3467, eliteBonusElectronicAttackShipCapacitorCapacity2
4464, shipProjectileRofMF
5673, interceptor2ProjectileDamage
1264, interceptor2HybridTracking
5724, shipSHTOptimalBonusGF
1638, skillAdvancedWeaponUpgradesPowerNeedBonus
3520, skillAdvancedWeaponUpgradesPowerNeedBonusBombLaunchers
5231, modifyActiveArmorResonancePostPercent
1959, armorReinforcerMassAdd
2837, armorHPBonusAdd
1001, eliteBonusGunshipCapRecharge2
3241, eliteBonusGunshipArmorEmResistance1
3242, eliteBonusGunshipArmorThermalResistance1
3243, eliteBonusGunshipArmorKineticResistance1
3244, eliteBonusGunshipArmorExplosiveResistance1
4901, shipMissileSpeedBonusAF
4902, MWDSignatureRadiusRoleBonus
854, cloakingScanResolutionMultiplier
5945, cloakingPrototype
998, eliteBonusGunshipProjectileFalloff2
2611, eliteBonusGunshipProjectileDamage1
793, escortHullUpgradeCpu Bonus
796, escortShieldUpgradeCpu Bonus
896, covertOpsCpuBonus1
2253, covertOpsStealthBomberTargettingDelayBonus
3027, eliteBonusCoverOpsBombThermalDmg1
3765, covertOpsStealthBomberSiegeMissileLauncherPowerNeedBonus
4377, shipBonusTorpedoVelocityGF2
4393, shipBonusEliteCover2TorpedoThermalDamage
4397, shipBonusGFTorpedoExplosionVelocity
4413, shipBonusGF1TorpedoFlightTime
999, eliteBonusGunshipShieldBoost2
2561, eliteBonusAssaultShipMissileVelocity1
989, eliteBonusGunshipHybridOptimal1
1021, eliteBonusGunshipHybridDmg2
648, shipSpecialityMining
3370, eliteBonusElectronicAttackShipStasisWebMaxRange1
3374, eliteBonusElectronicAttackShipSignatureRadius2
991, eliteBonusGunshipLaserOptimal1
1179, eliteBonusGunshipLaserDamage2
7018, shipSETROFAF
5372, damageCloudChanceReductionFixed
5373, deepCoreMiningSkillBoostDamageCloudChanceReductionMul
7013, eliteBonusGunshipKineticMissileDamage1
7014, eliteBonusGunshipThermalMissileDamage1
7015, eliteBonusGunshipEMMissileDamage1
7016, eliteBonusGunshipExplosiveMissileDamage1
7017, eliteBonusGunshipExplosionVelocity2
3061, heatDamageBonus
1897, shieldCompensationSkillBoostHardeningBonus
2056, thermalShieldCompensationHardeningBonusGroupShieldAmp
6634, shipBonusTitanA1DamageBonus
6647, shipBonusTitanA3WarpStrength
6653, shipBonusTitanA2CapNeed
6776, armoredCommandStrengthBonus
6779, skirmishCommandStrengthBonus
607, cloaking
980, cloakingWarpSafe
5261, CovertCloakCPUAddition
848, cloakingTargetingDelayBonusPostPercentCloakingTargetingDelayBonusForShipModulesRequiringCloaking
850, cloakingSkillBoostCloakingTargetingDelayBonus
542, shipCapNeedBonusAB
736, shipBonusCapCapAB
887, shipETspeedBonusAB2
2131, smallEnergyMaxRangeBonus
1443, caldariShipEwCapacitorNeedCC
1911, eliteReconBonusGravimetricStrength2
1912, eliteReconBonusMagnetometricStrength2
1913, eliteReconBonusRadarStrength2
1914, eliteReconBonusLadarStrength2
2008, cynosuralDurationBonus
3526, cynosuralTheoryConsumptionBonus
4366, shipBonusMediumHybridDmgCC2
5259, reconShipCloakCpuBonus1
4384, eliteReconBonusHeavyMissileVelocity
4385, eliteReconBonusHeavyAssaultMissileVelocity
5386, shipMissileKinDamageCC2
1921, eliteReconStasisWebBonus2
2143, minmatarShipEwTargetPainterMC2
6027, eliteReconBonusMPTdamage1
6088, shipBonusHeavyAssaultMissileAllDamageMC2
6093, shipBonusHeavyMissileAllDamageMC2
6096, shipBonusLightMissileAllDamageMC2
1910, eliteBonusVampireDrainAmount2
2305, eliteReconBonusEnergyNeutAmount2
6020, shipBonusEnergyNeutOptimalRS3
6021, shipBonusEnergyNosOptimalRS3
6232, shipBonusEnergyNeutFalloffRS2
6237, shipBonusEnergyNosFalloffRS2
1922, eliteReconScramblerRangeBonus2
5958, shipHybridTrackingGC
6025, eliteReconBonusMHTOptimalRange1
1035, eliteBonusLogisticShieldTransferCapNeed2
1049, shipShieldTransferRangeMC2
2489, shipBonusRemoteTrackingComputerFalloffMC
3169, shieldTransportCpuNeedBonusEffect
3568, eliteBonusLogisticsTrackingLinkMaxRangeBonus1
3571, eliteBonusLogisticsTrackingLinkTrackingSpeedBonus1
4576, eliteBonusLogisticsTrackingLinkFalloffBonus1
6369, shipShieldTransferFalloffMC2
1036, eliteBonusLogisticShieldTransferCapNeed1
1048, shipShieldTransferRangeCC1
1183, eliteBonusLogisticEnergyTransferCapNeed2
1184, shipEnergyTransferRange2
6032, remoteCapacitorTransmitterPowerNeedBonusEffect
6370, shipShieldTransferFalloffCC1
1034, eliteBonusLogisticRemoteArmorRepairCapNeed2
1047, shipRemoteArmorRangeAC2
1181, eliteBonusLogisticEnergyTransferCapNeed1
1182, shipEnergyTransferRange1
6372, shipRemoteArmorFalloffAC2
6860, shipBonusRole5RemoteArmorRepairPowergridBonus
1033, eliteBonusLogisticRemoteArmorRepairCapNeed1
1046, shipRemoteArmorRangeGC1
2490, shipBonusRemoteTrackingComputerFalloffGC2
3569, eliteBonusLogisticsTrackingLinkMaxRangeBonus2
3570, eliteBonusLogisticsTrackingLinkTrackingSpeedBonus2
4577, eliteBonusLogisticsTrackingLinkFalloffBonus2
6371, shipRemoteArmorFalloffGC1
899, shipMissileKineticDamageCC
1081, eliteBonusHeavyGunshipHeavyMissileFlightTime1
1082, eliteBonusHeavyGunshipLightMissileFlightTime1
2647, eliteBonusHeavyGunshipHeavyMissileLaunhcerRof2
2648, eliteBonusHeavyGunshipHeavyAssaultMissileLaunhcerRof2
2649, eliteBonusHeavyGunshipAssaultMissileLaunhcerRof2
2810, eliteBonusHeavyGunshipAssaultMissileFlightTime1
5644, shipBonusMissileVelocityCC2
912, shipMissileLauncherRofCC2
3355, eliteBonusHeavyInterdictorHeavyMissileVelocityBonus1
3356, eliteBonusHeavyInterdictorHeavyAssaultMissileVelocityBonus
3357, eliteBonusHeavyInterdictorLightMissileVelocityBonus
3468, eliteBonusHeavyInterdictorsWarpDisruptFieldGeneratorWarpScrambleRange2
1060, eliteBonusHeavyGunshipProjectileFallOff1
1087, eliteBonusHeavyGunshipProjectileDmg2
5559, shipBonusShieldBoostAmountMC2
1058, eliteBonusHeavyGunshipLaserOptimal1
1062, eliteBonusHeavyGunshipLaserDmg2
1084, eliteBonusHeavyGunshipDroneControlRange1
5555, shipBonusHeavyDroneSpeedGC
5556, shipBonusHeavyDRoneTrackingGC
5557, shipBonusSentryDroneOptimalRangeEliteBonusHeavyGunship2
5558, shipBonusSentryDroneTrackingEliteBonusHeavyGunship2
6045, shipBonusSentryDamageMultiplierGC3
6046, shipBonusSentryHPGC3
6047, shipBonusSentryArmorHPGC3
6048, shipBonusSentryShieldHPGC3
6051, shipBonusLightDroneDamageMultiplierGC2
6052, shipBonusMediumDroneDamageMultiplierGC2
6053, shipBonusHeavyDroneDamageMultiplierGC2
6054, shipBonusHeavyDroneHPGC2
6055, shipBonusHeavyDroneArmorHPGC2
6056, shipBonusHeavyDroneShieldHPGC2
6057, shipBonusMediumDroneShieldHPGC2
6058, shipBonusMediumDroneArmorHPGC2
6059, shipBonusMediumDroneHPGC2
6060, shipBonusLightDroneHPGC2
6061, shipBonusLightDroneArmorHPGC2
6062, shipBonusLightDroneShieldHPGC2
521, shipHRangeBonusCC
1056, eliteBonusHeavyGunshipHybridOptimal1
1061, eliteBonusHeavyGunshipHybridDmg2
3343, eliteBonusHeavyInterdictorsProjectileFalloff1
1057, eliteBonusHeavyGunshipProjectileOptimal1
1063, eliteBonusHeavyGunshipProjectileTracking2
5956, shipMETDamageBonusAC2
5957, eliteBonusHeavyInterdictorsMETOptimal
4643, shipHeavyAssaultMissileEMAndExpAndKinAndThmDmgAC1
4645, eliteBonusHeavyGunshipHeavyAndHeavyAssaultAndAssaultMissileLauncherROF
5539, shipBonusHMLKineticDamageAC
5540, shipBonusHMLEMDamageAC
5541, shipBonusHMLThermDamageAC
5542, shipBonusHMLExploDamageAC
5552, shipBonusHMLVelocityEliteBonusHeavyGunship1
5553, shipBonusHAMVelocityEliteBonusHeavyGunship1
3705, shipHybridTurretROFBonusGC2
5959, eliteBonusHeavyInterdictorsHybridOptimal1
1080, eliteBonusHeavyGunshipHybridFallOff1
5554, shipBonusArmorRepAmountGC2
3026, eliteBonusCoverOpsBombKineticDmg1
4380, shipBonusTorpedoVelocityCF2
4396, shipBonusEliteCover2TorpedoKineticDamage
4399, shipBonusCF1TorpedoExplosionVelocity
4416, shipBonusCF1TorpedoFlightTime
3024, eliteBonusCoverOpsBombExplosiveDmg1
4378, shipBonusTorpedoVelocityMF2
4395, shipBonusEliteCover2TorpedoExplosiveDamage
4398, shipBonusMF1TorpedoExplosionVelocity
4415, shipBonusMF1TorpedoFlightTime
456, shipTargetRangeBonusMF
707, bomberRocketRangeBonus
708, bomberLightsRangeBonus
3028, eliteBonusCoverOpsBombEmDmg1
4379, shipBonusTorpedoVelocity2AF
4394, shipBonusEliteCover2TorpedoEMDamage
4400, shipBonusAF1TorpedoExplosionVelocity
4417, shipBonusAF1TorpedoFlightTime
4896, shipBonusDroneHitpointsGF2
4897, shipBonusDroneArmorHitpointsGF2
4898, shipBonusDroneShieldHitpointsGF2
7024, shipBonusDroneTrackingEliteGunship2
996, eliteBonusGunshipHybridTracking2
703, interceptorsSkillLevelPreMulEliteBonusInterceptorShip
1279, interceptors2SkillLevelPreMulEliteBonusInterceptorShip
704, covertOpsSkillLevelPreMulEliteBonusCoverOpsShip
1405, covertOpsSkillLevelPreMulEliteBonusCoverOpsShip2
4480, covertOpsSkillLevelPreMulEliteBonusCoverOpsShip3
6998, covertOpsSkillLevelPreMulEliteBonusCoverOpsShip4
987, gunshipSkillMultiplier1
988, gunshipSkillMultiplier2
1052, logisticSkillMultiplier1
1053, logisticSkillMultiplier2
6718, logisticSkillMultiplier3
1139, destroyerSkillLevelPreMulShipBonusDF2Ship
1140, destroyerSkillLevelPreMulShipBonusDF1Ship
2426, skillInterdictorEliteBonus1SkillLevel
2427, skillInterdictorEliteBonus2SkillLevel
1109, battlecruiserSkillLevelPreMulShipBonusBC1Ship
1111, battlecruiserSkillLevelPreMulShipBonusBC2Ship
4850, battlecruiserSkillLevelPreMulShipBonusBC3Ship
4852, battlecruiserSkillLevelPreMulShipBonusBC4Ship
1008, selfT2SmallProjectileArtyDamageBonus
1014, selfT2MediumProjectileArtyDamageBonus
1020, selfT2LargeProjectileArtyDamageBonus
1010, selfT2MediumLaserBeamDamageBonus
1016, selfT2LargeLaserBeamDamageBonus
1012, selfT2MediumHybridRailDamageBonus
1018, selfT2LargeHybridRailDamageBonus
1013, selfT2MediumProjectileACDamageBonus
1019, selfT2LargeProjectileACDamageBonus
1005, selfT2SmallHybridBlasterDamageBonus
1011, selfT2MediumHybridBlasterDamageBonus
1017, selfT2LargeHybridBlasterDamageBonus
1003, selfT2SmallLaserPulseDamageBonus
1009, selfT2MediumLaserPulseDamageBonus
1015, selfT2LargeLaserPulseDamageBonus
1108, controlTowerAmarrLaserDMGBonus
1130, controlTowerAmarrLaserOptimalBonus
1131, controlTowerSiloCapacityBonus
1152, controlTowerGallenteHybridDamageBonus
889, missileLauncherSpeedMultiplier
6666, skillMultiplierMaxVelocityBonus
6667, skillBonusDroneNavigation
2053, emShieldCompensationHardeningBonusGroupShieldAmp
2055, kineticShieldCompensationHardeningBonusGroupShieldAmp
2054, explosiveShieldCompensationHardeningBonusGroupShieldAmp
651, cloakingSkillBoostCloakVelocityBonus
768, hypereuclideanNavigationCloakVelocityBonusModAddSpeedFactorLocationShipModulesRequiringCloaking
663, heavyMissilesSkillBoostMaxflightTimeBonus
1765, missileSkillMissileProjectileVelocityBonusSkillLevel
598, ammoSpeedMultiplier
599, ammoFallofMultiplier
903, ammoInfluenceSignatureRadius
904, ammoInfluenceShieldCapacity
834, ammoInfluenceCapRecharge
838, ammoInfluenceShipVelocity
5758, overloadSelfPainterBonus
6425, remoteTargetPaintFalloff
713, stealthActive
5266, blockadeRunnerCloakCpuPercentBonus
5869, eliteIndustrialWarpSpeedBonus1
5870, shipBonusShieldBoostCI2
5874, eliteIndustrialFleetCapacity1
5881, eliteIndustrialShieldResists2
5889, eliteIndustrialABHeatBonus
5890, eliteIndustrialMWDHeatBonus
5891, eliteIndustrialArmorHardenerHeatBonus
5892, eliteIndustrialReactiveArmorHardenerHeatBonus
5893, eliteIndustrialShieldHardenerHeatBonus
5896, eliteIndustrialShieldBoosterHeatBonus
5899, eliteIndustrialArmorRepairHeatBonus
5873, shipBonusArmorRepairGI2
5888, eliteIndustrialArmorResists2
5871, shipBonusShieldBoostMI2
5872, shipBonusArmorRepairAI2
835, freightSkillBoostCargoCapacityBonus
836, skillFreightBonus
550, shipHTDmgBonusGB
1643, armoredCommandMindlink
4803, archaeologyAccessDifficultyBonusMultiplier
4804, dataMiningSkillBoostAccessDifficultyBonusAbsolutePercent
5435, dataMiningSkillLevelVirusCoherenceBonusModifier2
5437, archaeologySkillVirusBonus
586, decreaseTargetSpeed
1185, structureStealthEmitterArraySigDecrease
2741, boosterTurretFalloffPenalty
2747, boosterTurretTrackingPenalty
2791, boosterMissileExplosionCloudPenaltyFixed
5364, armorAllRepairSystemsAmountBonusPassive
1133, controlTowerMinmatarProjectileOptimalBonus
1134, controlTowerMinmatarProjectileFallOffBonus
1137, controlTowerMinmatarProjectileRofBonus
5334, shipHybridOptimal1CBC1
6173, battlecruiserMHTRange
6177, shipHybridDmg1CBC2
5341, shipHybridDmg1GBC1
5342, shipArmorRepairing1GBC2
5349, shipBonusHeavyMissileLauncherRofMBC2
5350, shipBonusHeavyAssaultMissileLauncherRofMBC2
5351, shipShieldBoost1MBC1
6175, battlecruiserMissileRange
5322, shipArmorEMResistance1ABC1
5323, shipArmorExplosiveResistance1ABC1
5324, shipArmorKineticResistance1ABC1
5325, shipArmorThermResistance1ABC1
5326, shipBonusDroneDamageMultiplierABC2
5331, shipBonusDroneHitpointsABC2
6176, battlecruiserDroneSpeed
5293, shipLaserCapNeed2AD1
5294, shipLaserTracking2AD2
2130, smallHybridMaxRangeBonus
5303, shipHybridRange1CD1
5304, shipHybridTrackingCD2
5309, shipHybridFallOff1GD1
5310, shipHybridTracking1GD2
2132, smallProjectileMaxRangeBonus
5317, shipProjectileDamageMD1
5318, shipProjectileTracking1MD2
1190, iceHarvestCycleTimeModulesRequiringIceHarvesting
1191, iceHarvestCycleTimeBonus
1077, warshipSkillMultiplier2
1079, warshipSkillMultiplier1
105, shieldResonanceMultiplyOnline
5059, shipBonusIceHarvesterDurationORE3
5829, shipBonusMiningDurationORE3
5832, shipBonusMiningIceHarvestingRangeORE2
6717, roleBonusIceOreMiningDurationCap
5067, shipBonusOreHoldORE2
5068, shipBonusShieldCapacityORE2
1129, structureUnanchorForced
4918, setMassAndAgilityAndSpeed
6350, shipSmallMissileKinDmgCF3
5387, shipHeavyAssaultMissileAOECloudSizeCC2
5388, shipHeavyMissileAOECloudSizeCC2
5444, shipTorpedoAOECloudSize1CB
5445, shipCruiseMissileAOECloudSize1CB
1156, controlTowerTrackingArrayHybridOptimalBonus
1157, controlTowerTrackingArrayLaserOptimalBonus
1158, controlTowerTrackingArrayProjectileOptimalBonus
1159, controlTowerTrackingArrayProjectileTrackingBonus
1160, controlTowerTrackingArrayHybridTrackingBonus
1161, controlTowerTrackingArrayLaserTrackingBonus
4482, shipETOptimalRange2AF
464, shipShieldCapBonusCF
5382, shipBonusMETOptimalAC2
3706, shipBonusProjectileTrackingMC2
5821, shipBonusMediumDroneDamageMultiplierPirateFaction
5825, shipBonusKineticMissileDamageGC2
5826, shipBonusThermalMissileDamageGC2
7184, shipBonusMediumDroneHProle8
7185, shipBonusMediumDroneShieldHProle8
7186, shipBonusMediumDroneArmorHProle8
3484, shipBonusMediumEnergyTurretTrackingAC2
5820, shipBonusAfterburnerSpeedFactorCC2
1232, shipProjectileRofPirateCruiser
4512, shipPTurretFalloffBonusGC
7117, roleBonusWarpSpeed
4510, shipStasisWebStrengthBonusMC2
4516, shipHTurretFalloffBonusGC
3478, shipLaserDamagePirateBattleship
3480, shipTrackingBonusAB
5802, shipBonusAfterburnerSpeedFactor2CB
1239, shipProjectileRofPirateBattleship
4484, shipPTurretFalloffBonusGB
553, shipHTTrackingBonusGB
1240, shipHybridDmgPirateBattleship
4485, shipBonusStasisWebSpeedFactorMB
7230, shipBonusDroneTrackingGC2
7231, shipBonusArmorRepAmountGC3
4910, setWeaponSpeedToValue
1212, crystalMiningamountInfo2
2602, shipBonusEmShieldResistanceCB2
2603, shipBonusExplosiveShieldResistanceCB2
2604, shipBonusKineticShieldResistanceCB2
2605, shipBonusThermicShieldResistanceCB2
5803, shipBonusSentryDroneDamageMultiplierPirateFaction
5804, shipBonusHeavyDroneDamageMultiplierPirateFaction
5805, shipBonusSentryDroneHPPirateFaction
5806, shipBonusSentryDroneArmorHpPirateFaction
5807, shipBonusSentryDroneShieldHpPirateFaction
5808, shipBonusHeavyDroneShieldHpPirateFaction
5809, shipBonusHeavyDroneArmorHpPirateFaction
5810, shipBonusHeavyDroneHPPirateFaction
5811, shipBonusKineticMissileDamageGB2
5812, shipBonusThermalMissileDamageGB2
1219, shipEnergyVampireTransferAmountBonusAB
1221, shipStasisWebRangeBonusMB
3297, shipEnergyNeutralizerTransferAmountBonusAB
5854, shipBonusNosferatuOverride
1222, shipStasisWebRangeBonusMC2
3487, shipBonusSmallEnergyTurretDamagePirateFaction
3489, shipBonusSmallEnergyTurretTracking2AF
5813, shipBonusAfterburnerSpeedFactorCF2
4471, shipBonusStasisMF2
1218, shipBonusPirateSmallHybridDmg
4513, shipStasisWebStrengthBonusMF2
5814, shipBonusKineticMissileDamageGF
5815, shipBonusThermalMissileDamageGF
5816, shipBonusLightDroneDamageMultiplierPirateFaction
5817, shipBonusLightDroneHPPirateFaction
5818, shipBonusLightDroneArmorHPPirateFaction
5819, shipBonusLightDroneShieldHPPirateFaction
1228, shipProjectileTrackingGF
2215, shipBonusPirateFrigateProjDamage
4515, shipFalloffBonusMF
1188, miningBargeSkillLevelPostMulShipBonusORE2Ship
1849, miningBargeSkillLevelPostMulShipBonusORE3Ship
1200, miningInfoMultiplier
127, torpedoLaunching
436, missileLauncherOperationSpeedBonusPostPercentSpeedLocationShipModulesRequiringMissileLauncherOperation
445, energyManagementCapacitorBonusPostPercentCapacityLocationShipGroupCapacitor
1255, setBonusBloodraider
1256, setBonusBloodraiderNosferatu
1261, setBonusSerpentis
1262, setBonusSerpentis2
709, interceptorSignatoreRadiusBonus
1282, eliteIndustrial1SkillLevelPreMulEliteBonusEliteIndustrialShip
1283, eliteIndustrial2SkillLevelPreMulEliteBonusEliteIndustrialShip
3753, eliteIndustrialExtenderSkillBonus
3755, zColinSkillTransportCovertCloakMod
6501, shipBonusDreadnoughtA1DamageBonus
6502, shipBonusDreadnoughtA2ArmorResists
6503, shipBonusDreadnoughtA3CapNeed
6509, shipBonusDreadnoughtM1DamageBonus
6510, shipBonusDreadnoughtM2ROFBonus
6511, shipBonusDreadnoughtM3RepairTime
6506, shipBonusDreadnoughtG1DamageBonus
6507, shipBonusDreadnoughtG2ROFBonus
6508, shipBonusDreadnoughtG3RepairTime
6504, shipBonusDreadnoughtC1DamageBonus
6505, shipBonusDreadnoughtC2ShieldResists
6620, shipBonusDreadnoughtC3ReloadBonus
5471, shipBonusAgilityAI2
1445, ewSkillRsdMaxRangeBonus
1446, ewSkillTpMaxRangeBonus
1448, ewSkillTdMaxRangeBonus
1452, ewSkillEwMaxRangeBonus
